seed,budget_id,client_id,modal_alpha,modal_frequency,median_alpha,percentile_5,percentile_95,instability
4,false_positive_0p001,Philips_B120N10_Baby_Monitor,0.001,0.078,0.0009367618628394448,0.00014519049980260066,0.0012390329382863192,0.922
4,false_positive_0p001,Provision_PT_737E_Security_Camera,0.0001644059762524425,0.23,0.00032568990749704533,0.0001644059762524425,0.0008272748117917262,0.77
4,false_positive_0p001,Provision_PT_838_Security_Camera,0.00035751054069632225,0.064,0.0007305844114432468,0.00010315608468468423,0.001914303317860402,0.9359999999999999
4,false_positive_0p001,SimpleHome_XCS7_1002_WHT_Security_Camera,0.0007536422741614974,0.094,0.0007536422741614974,0.00021745592760409819,0.002101335038241075,0.906
4,false_positive_0p001,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.42,0.0007774278625536144,0.0005190713408839703,0.0015400924857617558,0.5800000000000001
4,false_positive_0p001,Samsung_SNH_1011_N_Webcam,0.003454720383954872,0.088,0.0032465582724578485,0.00019204006772477732,0.004162766037009365,0.912
4,false_positive_0p0025,Danmini_Doorbell,0.00020435325068186532,0.424,0.0003060656568188345,0.00020435325068186532,0.000606319172389986,0.5760000000000001
4,false_positive_0p0025,Ennio_Doorbell,0.005505992973070277,0.116,0.005679766774033137,0.004569477599477056,0.007059833406580807,0.884
4,false_positive_0p0025,Ecobee_Thermostat,0.0007774278625536144,0.424,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.5760000000000001
4,false_positive_0p0025,Philips_B120N10_Baby_Monitor,0.001,0.084,0.0009663268605244831,0.0006865634844764341,0.0012781378670897654,0.916
4,false_positive_0p0025,Provision_PT_737E_Security_Camera,0.0020370441982789467,0.106,0.0019152275545438633,0.001128751399246268,0.002611916279593795,0.894
4,false_positive_0p0025,Provision_PT_838_Security_Camera,0.0020370441982789467,0.082,0.0016905629699686757,0.001237137513071075,0.0023794396938173435,0.918
4,false_positive_0p0025,SimpleHome_XCS7_1002_WHT_Security_Camera,0.002306640176476789,0.102,0.0023794396938173435,0.0016388397980945052,0.0033490224008742397,0.898
4,false_positive_0p0025,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.428,0.0007774278625536144,0.0005190713408839703,0.0015400924857617558,0.5720000000000001
4,false_positive_0p0025,Samsung_SNH_1011_N_Webcam,0.003454720383954872,0.126,0.003563754284891536,0.0026943505692708287,0.0044296733570729436,0.874
4,false_positive_0p005,Danmini_Doorbell,0.00020435325068186532,0.218,0.00040482586356290346,0.00020435325068186532,0.004862462362330365,0.782
4,false_positive_0p005,Ennio_Doorbell,0.005505992973070277,0.052,0.007749594937741685,0.004569477599477056,0.013985601628028964,0.948
4,false_positive_0p005,Ecobee_Thermostat,0.0007774278625536144,0.436,0.0011643757492860373,0.0007774278625536144,0.001914303317860402,0.5640000000000001
4,false_positive_0p005,Philips_B120N10_Baby_Monitor,0.003454720383954872,0.052,0.003563754284891536,0.002101335038241075,0.010250207408245643,0.948
4,false_positive_0p005,Provision_PT_737E_Security_Camera,0.0022360679774997894,0.066,0.0024545368255752074,0.0016388397980945052,0.003563754284891536,0.9339999999999999
4,false_positive_0p005,Provision_PT_838_Security_Camera,0.003454720383954872,0.092,0.003147229058161292,0.0020370441982789467,0.004162766037009365,0.908
4,false_positive_0p005,SimpleHome_XCS7_1002_WHT_Security_Camera,0.0023794396938173435,0.094,0.0025,0.0016388397980945052,0.0035693780400507928,0.906
4,false_positive_0p005,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.374,0.0007774278625536144,0.0005190713408839703,0.0015400924857617558,0.626
4,false_positive_0p005,Samsung_SNH_1011_N_Webcam,0.003454720383954872,0.098,0.004035405230562632,0.0026943505692708287,0.011606788033885233,0.902
4,false_positive_0p010,Danmini_Doorbell,0.004862462362330365,0.102,0.004713694182164228,0.0033438991944534204,0.006053478409267081,0.898
4,false_positive_0p010,Ennio_Doorbell,0.013557708855254222,0.136,0.013557708855254222,0.01,0.015836549169952394,0.864
4,false_positive_0p010,Ecobee_Thermostat,0.0007774278625536144,0.364,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.636
4,false_positive_0p010,Philips_B120N10_Baby_Monitor,0.010907427959462626,0.164,0.010907427959462626,0.009052181499767073,0.012370479908662153,0.836
4,false_positive_0p010,Provision_PT_737E_Security_Camera,0.0024545368255752074,0.068,0.0026943505692708287,0.0017989581158167555,0.004162766037009365,0.9319999999999999
4,false_positive_0p010,Provision_PT_838_Security_Camera,0.003454720383954872,0.108,0.003454720383954872,0.002306640176476789,0.0044296733570729436,0.892
4,false_positive_0p010,SimpleHome_XCS7_1002_WHT_Security_Camera,0.007512494257056929,0.076,0.0039119410579585324,0.0018557347573939303,0.008789075557857396,0.924
4,false_positive_0p010,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.36,0.0007774278625536144,0.0005190713408839703,0.0015400924857617558,0.64
4,false_positive_0p010,Samsung_SNH_1011_N_Webcam,0.012350989524223123,0.102,0.012350989524223123,0.008233866614333564,0.015352026221584282,0.898
4,false_positive_0p020,Danmini_Doorbell,0.005174232657970618,0.122,0.005174232657970618,0.004035405230562632,0.006634447365048623,0.878
4,false_positive_0p020,Ennio_Doorbell,0.015352026221584282,0.098,0.015352026221584282,0.012350989524223123,0.02164182339190587,0.902
4,false_positive_0p020,Ecobee_Thermostat,0.0007774278625536144,0.422,0.0011643757492860373,0.0007774278625536144,0.0019339201607912035,0.5780000000000001
4,false_positive_0p020,Philips_B120N10_Baby_Monitor,0.013557708855254222,0.126,0.012350989524223123,0.010250207408245643,0.013985601628028964,0.874
4,false_positive_0p020,Provision_PT_737E_Security_Camera,0.014882327366835047,0.156,0.014426999059072134,0.002690228854786977,0.016851953557426417,0.844
4,false_positive_0p020,Provision_PT_838_Security_Camera,0.0039119410579585324,0.082,0.004162766037009365,0.0029575946526810793,0.009632587288454567,0.918
4,false_positive_0p020,SimpleHome_XCS7_1002_WHT_Security_Camera,0.020946632040383325,0.09,0.020946632040383325,0.007059833406580807,0.0252396485841266,0.91
4,false_positive_0p020,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.238,0.0010282855942978896,0.0005190713408839703,0.03343657221976187,0.762
4,false_positive_0p020,Samsung_SNH_1011_N_Webcam,0.03041251975124424,0.096,0.021277178763275173,0.011606788033885233,0.03137236462933982,0.904
5,false_positive_0p001,Danmini_Doorbell,0.00020435325068186532,0.364,0.0003060656568188345,0.00020435325068186532,0.0005190713408839703,0.636
5,false_positive_0p001,Ennio_Doorbell,0.0005190713408839703,0.212,0.0006451950121482159,0.000262023564680056,0.0011643757492860373,0.788
5,false_positive_0p001,Ecobee_Thermostat,0.0007774278625536144,0.418,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.5820000000000001
5,false_positive_0p001,Philips_B120N10_Baby_Monitor,0.0001,0.084,0.0009081014132155488,0.0001,0.0012011244339814311,0.916
5,false_positive_0p001,Provision_PT_737E_Security_Camera,0.0001644059762524425,0.21,0.00032568990749704533,0.0001644059762524425,0.0007305844114432468,0.79
5,false_positive_0p001,Provision_PT_838_Security_Camera,0.0016388397980945052,0.056,0.0012011244339814311,0.00015449979243554535,0.001914303317860402,0.944
5,false_positive_0p001,SimpleHome_XCS7_1002_WHT_Security_Camera,0.00021745592760409819,0.128,0.0006451950121482159,0.00021745592760409819,0.002101335038241075,0.872
5,false_positive_0p001,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.336,0.0007774278625536144,0.0005190713408839703,0.0015400924857617558,0.6639999999999999
5,false_positive_0p001,Samsung_SNH_1011_N_Webcam,0.003454720383954872,0.084,0.0032465582724578485,0.00019204006772477732,0.004162766037009365,0.916
5,false_positive_0p0025,Danmini_Doorbell,0.00020435325068186532,0.42,0.0003060656568188345,0.00020435325068186532,0.000606319172389986,0.5800000000000001
5,false_positive_0p0025,Ennio_Doorbell,0.005505992973070277,0.142,0.005505992973070277,0.004294146458362655,0.007059833406580807,0.858
5,false_positive_0p0025,Ecobee_Thermostat,0.0007774278625536144,0.42,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.5800000000000001
5,false_positive_0p0025,Philips_B120N10_Baby_Monitor,0.0009081014132155488,0.082,0.0009663268605244831,0.0007283833650949063,0.001403014798522277,0.918
5,false_positive_0p0025,Provision_PT_737E_Security_Camera,0.0012390329382863192,0.104,0.0013184769805621352,0.0008224402917743025,0.0018557347573939303,0.896
5,false_positive_0p0025,Provision_PT_838_Security_Camera,0.0015886991088348535,0.092,0.0016388397980945052,0.0012390329382863192,0.0024545368255752074,0.908
5,false_positive_0p0025,SimpleHome_XCS7_1002_WHT_Security_Camera,0.0023794396938173435,0.09,0.002306640176476789,0.0015400924857617558,0.0032465582724578485,0.91
5,false_positive_0p0025,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.362,0.0007774278625536144,0.0005190713408839703,0.0015400924857617558,0.638
5,false_positive_0p0025,Samsung_SNH_1011_N_Webcam,0.003454720383954872,0.132,0.003563754284891536,0.0026943505692708287,0.004569477599477056,0.868
5,false_positive_0p005,Danmini_Doorbell,0.00020435325068186532,0.292,0.00040482586356290346,0.00020435325068186532,0.005,0.708
5,false_positive_0p005,Ennio_Doorbell,0.005505992973070277,0.076,0.006234692705152413,0.0044296733570729436,0.013557708855254222,0.924
5,false_positive_0p005,Ecobee_Thermostat,0.0007774278625536144,0.404,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.596
5,false_positive_0p005,Philips_B120N10_Baby_Monitor,0.007282647727490117,0.042,0.007171240567035463,0.0021643389558911115,0.010907427959462626,0.958
5,false_positive_0p005,Provision_PT_737E_Security_Camera,0.001128751399246268,0.086,0.001403014798522277,0.0009081014132155488,0.0028671063483278964,0.914
5,false_positive_0p005,Provision_PT_838_Security_Camera,0.003454720383954872,0.096,0.003454720383954872,0.0018557347573939303,0.004294146458362655,0.904
5,false_positive_0p005,SimpleHome_XCS7_1002_WHT_Security_Camera,0.0023794396938173435,0.104,0.002306640176476789,0.0015400924857617558,0.0032465582724578485,0.896
5,false_positive_0p005,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.292,0.0007774278625536144,0.0005190713408839703,0.0015400924857617558,0.708
5,false_positive_0p005,Samsung_SNH_1011_N_Webcam,0.003454720383954872,0.086,0.0039119410579585324,0.0026943505692708287,0.011251675622784191,0.914
5,false_positive_0p010,Danmini_Doorbell,0.005174232657970618,0.104,0.005,0.003563754284891536,0.006234692705152413,0.896
5,false_positive_0p010,Ennio_Doorbell,0.013557708855254222,0.134,0.013985601628028964,0.010890742193209778,0.016851953557426417,0.866
5,false_positive_0p010,Ecobee_Thermostat,0.0007774278625536144,0.42,0.0011643757492860373,0.0007774278625536144,0.001914303317860402,0.5800000000000001
5,false_positive_0p010,Philips_B120N10_Baby_Monitor,0.01057371263440564,0.14,0.010907427959462626,0.009052181499767073,0.012740797213004081,0.86
5,false_positive_0p010,Provision_PT_737E_Security_Camera,0.0013184769805621352,0.046,0.003454720383954872,0.0010607391584543395,0.013985601628028964,0.954
5,false_positive_0p010,Provision_PT_838_Security_Camera,0.004162766037009365,0.1,0.0039119410579585324,0.0028671063483278964,0.005345958679970327,0.9
5,false_positive_0p010,SimpleHome_XCS7_1002_WHT_Security_Camera,0.0025,0.088,0.0025,0.0016388397980945052,0.009066466225464259,0.912
5,false_positive_0p010,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0007774278625536144,0.232,0.0010282855942978896,0.0005190713408839703,0.0017989581158167555,0.768
5,false_positive_0p010,Samsung_SNH_1011_N_Webcam,0.013142907562550378,0.102,0.012545893368613602,0.008246481766840761,0.015836549169952394,0.898
5,false_positive_0p020,Danmini_Doorbell,0.005174232657970618,0.108,0.005174232657970618,0.004035405230562632,0.006431464886756847,0.892
5,false_positive_0p020,Ennio_Doorbell,0.015352026221584282,0.098,0.015836549169952394,0.012740797213004081,0.023718848646998237,0.902
5,false_positive_0p020,Ecobee_Thermostat,0.0007774278625536144,0.418,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.5820000000000001
5,false_positive_0p020,Philips_B120N10_Baby_Monitor,0.013142907562550378,0.114,0.012350989524223123,0.010250207408245643,0.014426999059072134,0.886
5,false_positive_0p020,Provision_PT_737E_Security_Camera,0.014426999059072134,0.146,0.015352026221584282,0.012332095452682289,0.01738381548272245,0.854
5,false_positive_0p020,Provision_PT_838_Security_Camera,0.009052181499767073,0.08,0.007749594937741685,0.003454720383954872,0.010250207408245643,0.92
5,false_positive_0p020,SimpleHome_XCS7_1002_WHT_Security_Camera,0.020946632040383325,0.09,0.020946632040383325,0.007501001930578589,0.026036233267558315,0.91
5,false_positive_0p020,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0007774278625536144,0.154,0.0013184769805621352,0.0005190713408839703,0.03236250302462971,0.846
5,false_positive_0p020,Samsung_SNH_1011_N_Webcam,0.03041251975124424,0.086,0.020946632040383325,0.012350989524223123,0.03137236462933982,0.914
6,false_positive_0p001,Danmini_Doorbell,0.00020435325068186532,0.446,0.0003060656568188345,0.00020435325068186532,0.0005190713408839703,0.554
6,false_positive_0p001,Ennio_Doorbell,0.0005190713408839703,0.182,0.0006451950121482159,0.000262023564680056,0.0011643757492860373,0.8180000000000001
6,false_positive_0p001,Ecobee_Thermostat,0.0007774278625536144,0.426,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.5740000000000001
6,false_positive_0p001,Philips_B120N10_Baby_Monitor,0.0001,0.076,0.0009081014132155488,0.0001,0.0012011244339814311,0.924
6,false_positive_0p001,Provision_PT_737E_Security_Camera,0.0001644059762524425,0.228,0.00032568990749704533,0.0001644059762524425,0.0007305844114432468,0.772
6,false_positive_0p001,Provision_PT_838_Security_Camera,0.001403014798522277,0.048,0.0012390329382863192,0.00015449979243554535,0.001914303317860402,0.952
6,false_positive_0p001,SimpleHome_XCS7_1002_WHT_Security_Camera,0.00032568990749704533,0.098,0.0007536422741614974,0.00021745592760409819,0.0023102801523438134,0.902
6,false_positive_0p001,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.424,0.0007774278625536144,0.0005190713408839703,0.0013184769805621352,0.5760000000000001
6,false_positive_0p001,Samsung_SNH_1011_N_Webcam,0.003454720383954872,0.116,0.0032465582724578485,0.00019204006772477732,0.004162766037009365,0.884
6,false_positive_0p0025,Danmini_Doorbell,0.00020435325068186532,0.35,0.0003060656568188345,0.00020435325068186532,0.000606319172389986,0.65
6,false_positive_0p0025,Ennio_Doorbell,0.005505992973070277,0.102,0.005679766774033137,0.004294146458362655,0.007059833406580807,0.898
6,false_positive_0p0025,Ecobee_Thermostat,0.0007774278625536144,0.428,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.5720000000000001
6,false_positive_0p0025,Philips_B120N10_Baby_Monitor,0.0009968249545734852,0.078,0.0009663268605244831,0.0007305844114432468,0.0013184769805621352,0.922
6,false_positive_0p0025,Provision_PT_737E_Security_Camera,0.0012390329382863192,0.122,0.0013184769805621352,0.0008272748117917262,0.001974720351693796,0.878
6,false_positive_0p0025,Provision_PT_838_Security_Camera,0.0015400924857617558,0.066,0.0016905629699686757,0.0012011244339814311,0.002616037994077643,0.9339999999999999
6,false_positive_0p0025,SimpleHome_XCS7_1002_WHT_Security_Camera,0.003147229058161292,0.096,0.0029575946526810793,0.002101335038241075,0.0039119410579585324,0.904
6,false_positive_0p0025,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.412,0.0007774278625536144,0.0005190713408839703,0.0013295577558221062,0.5880000000000001
6,false_positive_0p0025,Samsung_SNH_1011_N_Webcam,0.003454720383954872,0.128,0.003563754284891536,0.0026943505692708287,0.004569477599477056,0.872
6,false_positive_0p005,Danmini_Doorbell,0.00020435325068186532,0.142,0.0007082320094606293,0.00020435325068186532,0.0044296733570729436,0.858
6,false_positive_0p005,Ennio_Doorbell,0.005505992973070277,0.084,0.006234692705152413,0.004569477599477056,0.013557708855254222,0.916
6,false_positive_0p005,Ecobee_Thermostat,0.0007774278625536144,0.398,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.602
6,false_positive_0p005,Philips_B120N10_Baby_Monitor,0.009936599900604321,0.054,0.00684383614225036,0.0017989581158167555,0.01057371263440564,0.946
6,false_positive_0p005,Provision_PT_737E_Security_Camera,0.003147229058161292,0.082,0.002611916279593795,0.0010607391584543395,0.0039181142665887314,0.918
6,false_positive_0p005,Provision_PT_838_Security_Camera,0.003454720383954872,0.1,0.003147229058161292,0.0023794396938173435,0.0039119410579585324,0.9
6,false_positive_0p005,SimpleHome_XCS7_1002_WHT_Security_Camera,0.0026943505692708287,0.086,0.0029575946526810793,0.002167654951556903,0.0039119410579585324,0.914
6,false_positive_0p005,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.39,0.0007774278625536144,0.0005190713408839703,0.0017989581158167555,0.61
6,false_positive_0p005,Samsung_SNH_1011_N_Webcam,0.003454720383954872,0.096,0.0039119410579585324,0.0026943505692708287,0.010907427959462626,0.904
6,false_positive_0p010,Danmini_Doorbell,0.004569477599477056,0.11,0.004569477599477056,0.003147229058161292,0.005679766774033137,0.89
6,false_positive_0p010,Ennio_Doorbell,0.013557708855254222,0.134,0.013557708855254222,0.01057371263440564,0.01633636407288775,0.866
6,false_positive_0p010,Ecobee_Thermostat,0.0007774278625536144,0.382,0.0011643757492860373,0.0007774278625536144,0.001914303317860402,0.618
6,false_positive_0p010,Philips_B120N10_Baby_Monitor,0.01057371263440564,0.17,0.01057371263440564,0.008775227876704268,0.012350989524223123,0.83
6,false_positive_0p010,Provision_PT_737E_Security_Camera,0.0037922543007677272,0.088,0.003563754284891536,0.0024545368255752074,0.012350989524223123,0.912
6,false_positive_0p010,Provision_PT_838_Security_Camera,0.003454720383954872,0.104,0.003563754284891536,0.002611916279593795,0.0044296733570729436,0.896
6,false_positive_0p010,SimpleHome_XCS7_1002_WHT_Security_Camera,0.0032465582724578485,0.07,0.0032465582724578485,0.002167654951556903,0.01057371263440564,0.9299999999999999
6,false_positive_0p010,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.186,0.0013184769805621352,0.0005190713408839703,0.004176111403012532,0.8140000000000001
6,false_positive_0p010,Samsung_SNH_1011_N_Webcam,0.013142907562550378,0.088,0.012350989524223123,0.007981949527749058,0.015376252369002665,0.912
6,false_positive_0p020,Danmini_Doorbell,0.004862462362330365,0.126,0.004569477599477056,0.003454720383954872,0.005679766774033137,0.874
6,false_positive_0p020,Ennio_Doorbell,0.013557708855254222,0.094,0.015352026221584282,0.012350989524223123,0.023718848646998237,0.906
6,false_positive_0p020,Ecobee_Thermostat,0.0007774278625536144,0.424,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.5760000000000001
6,false_positive_0p020,Philips_B120N10_Baby_Monitor,0.012350989524223123,0.132,0.011973108093406433,0.009936599900604321,0.013985601628028964,0.868
6,false_positive_0p020,Provision_PT_737E_Security_Camera,0.012350989524223123,0.14,0.012350989524223123,0.004035405230562632,0.014426999059072134,0.86
6,false_positive_0p020,Provision_PT_838_Security_Camera,0.0039119410579585324,0.082,0.0039119410579585324,0.0029575946526810793,0.009052181499767073,0.918
6,false_positive_0p020,SimpleHome_XCS7_1002_WHT_Security_Camera,0.02299316489133851,0.106,0.020946632040383325,0.009038333818613933,0.0252396485841266,0.894
6,false_positive_0p020,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0033490224008742397,0.092,0.0039119410579585324,0.0010282855942978896,0.01849842715239644,0.908
6,false_positive_0p020,Samsung_SNH_1011_N_Webcam,0.014426999059072134,0.072,0.0179324634207864,0.011973108093406433,0.03041251975124424,0.928
7,false_positive_0p001,Danmini_Doorbell,0.00020435325068186532,0.404,0.0003060656568188345,0.00020435325068186532,0.000606319172389986,0.596
7,false_positive_0p001,Ennio_Doorbell,0.0006451950121482159,0.19,0.0006451950121482159,0.000262023564680056,0.0013184769805621352,0.81
7,false_positive_0p001,Ecobee_Thermostat,0.0007774278625536144,0.466,0.0011643757492860373,0.0007774278625536144,0.001914303317860402,0.534
7,false_positive_0p001,Philips_B120N10_Baby_Monitor,0.0009081014132155488,0.07,0.0009367618628394448,0.0001,0.0012390329382863192,0.9299999999999999
7,false_positive_0p001,Provision_PT_737E_Security_Camera,0.00032568990749704533,0.206,0.00032568990749704533,0.0001644059762524425,0.0006451950121482159,0.794
7,false_positive_0p001,Provision_PT_838_Security_Camera,0.00010315608468468423,0.068,0.0007305844114432468,0.00010315608468468423,0.0020370441982789467,0.9319999999999999
7,false_positive_0p001,SimpleHome_XCS7_1002_WHT_Security_Camera,0.0007536422741614974,0.11,0.0007536422741614974,0.00021745592760409819,0.002101335038241075,0.89
7,false_positive_0p001,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.404,0.0007774278625536144,0.0005190713408839703,0.0015400924857617558,0.596
7,false_positive_0p001,Samsung_SNH_1011_N_Webcam,0.003454720383954872,0.134,0.0033490224008742397,0.00019204006772477732,0.004162766037009365,0.866
7,false_positive_0p0025,Danmini_Doorbell,0.00020435325068186532,0.386,0.0003060656568188345,0.00020435325068186532,0.0005190713408839703,0.614
7,false_positive_0p0025,Ennio_Doorbell,0.005505992973070277,0.122,0.005679766774033137,0.004422897012137429,0.007059833406580807,0.878
7,false_positive_0p0025,Ecobee_Thermostat,0.0007774278625536144,0.39,0.0011643757492860373,0.0007774278625536144,0.001914303317860402,0.61
7,false_positive_0p0025,Philips_B120N10_Baby_Monitor,0.0009663268605244831,0.088,0.0009663268605244831,0.0006865634844764341,0.0012390329382863192,0.912
7,false_positive_0p0025,Provision_PT_737E_Security_Camera,0.001403014798522277,0.096,0.0013184769805621352,0.0008272748117917262,0.0018557347573939303,0.904
7,false_positive_0p0025,Provision_PT_838_Security_Camera,0.0014929729937592485,0.08,0.0016388397980945052,0.0012011244339814311,0.002306640176476789,0.92
7,false_positive_0p0025,SimpleHome_XCS7_1002_WHT_Security_Camera,0.002167654951556903,0.104,0.0023794396938173435,0.0016388397980945052,0.0033490224008742397,0.896
7,false_positive_0p0025,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.364,0.0007774278625536144,0.0005190713408839703,0.0015400924857617558,0.636
7,false_positive_0p0025,Samsung_SNH_1011_N_Webcam,0.003454720383954872,0.172,0.003454720383954872,0.0026943505692708287,0.004569477599477056,0.8280000000000001
7,false_positive_0p005,Danmini_Doorbell,0.0003060656568188345,0.152,0.0005190713408839703,0.00020435325068186532,0.004862462362330365,0.848
7,false_positive_0p005,Ennio_Doorbell,0.00604394081474681,0.072,0.006431464886756847,0.004713694182164228,0.014426999059072134,0.928
7,false_positive_0p005,Ecobee_Thermostat,0.0007774278625536144,0.364,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.636
7,false_positive_0p005,Philips_B120N10_Baby_Monitor,0.01057371263440564,0.04,0.005,0.001914303317860402,0.010907427959462626,0.96
7,false_positive_0p005,Provision_PT_737E_Security_Camera,0.001403014798522277,0.09,0.0015400924857617558,0.0009663268605244831,0.004162766037009365,0.91
7,false_positive_0p005,Provision_PT_838_Security_Camera,0.003454720383954872,0.118,0.003454720383954872,0.0022360679774997894,0.004436663569193143,0.882
7,false_positive_0p005,SimpleHome_XCS7_1002_WHT_Security_Camera,0.0025,0.092,0.0025,0.0017439185689487981,0.0033490224008742397,0.908
7,false_positive_0p005,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.354,0.0007774278625536144,0.0005190713408839703,0.0015400924857617558,0.646
7,false_positive_0p005,Samsung_SNH_1011_N_Webcam,0.003454720383954872,0.098,0.0039119410579585324,0.0028671063483278964,0.011251675622784191,0.902
7,false_positive_0p010,Danmini_Doorbell,0.004569477599477056,0.108,0.004713694182164228,0.003454720383954872,0.005859025023314181,0.892
7,false_positive_0p010,Ennio_Doorbell,0.014882327366835047,0.142,0.013985601628028964,0.010250207408245643,0.01633636407288775,0.858
7,false_positive_0p010,Ecobee_Thermostat,0.0007774278625536144,0.388,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.612
7,false_positive_0p010,Philips_B120N10_Baby_Monitor,0.011251675622784191,0.154,0.010907427959462626,0.00933787601371104,0.012740797213004081,0.846
7,false_positive_0p010,Provision_PT_737E_Security_Camera,0.0037922543007677272,0.07,0.0039119410579585324,0.0013184769805621352,0.013142907562550378,0.9299999999999999
7,false_positive_0p010,Provision_PT_838_Security_Camera,0.0039119410579585324,0.096,0.0039119410579585324,0.0030509388445493866,0.005505992973070277,0.904
7,false_positive_0p010,SimpleHome_XCS7_1002_WHT_Security_Camera,0.0025,0.066,0.0028671063483278964,0.0017439185689487981,0.00933787601371104,0.9339999999999999
7,false_positive_0p010,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.268,0.0007774278625536144,0.0005190713408839703,0.0017989581158167555,0.732
7,false_positive_0p010,Samsung_SNH_1011_N_Webcam,0.012350989524223123,0.08,0.012350989524223123,0.007981949527749058,0.015836549169952394,0.92
7,false_positive_0p020,Danmini_Doorbell,0.004569477599477056,0.118,0.004862462362330365,0.0037922543007677272,0.006053478409267081,0.882
7,false_positive_0p020,Ennio_Doorbell,0.014882327366835047,0.128,0.015352026221584282,0.012350989524223123,0.020946632040383325,0.872
7,false_positive_0p020,Ecobee_Thermostat,0.0007774278625536144,0.422,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.5780000000000001
7,false_positive_0p020,Philips_B120N10_Baby_Monitor,0.011251675622784191,0.11,0.012350989524223123,0.01055753737309764,0.014426999059072134,0.89
7,false_positive_0p020,Provision_PT_737E_Security_Camera,0.014882327366835047,0.146,0.014426999059072134,0.008775227876704268,0.016851953557426417,0.854
7,false_positive_0p020,Provision_PT_838_Security_Camera,0.00933787601371104,0.074,0.007512494257056929,0.003454720383954872,0.009936599900604321,0.926
7,false_positive_0p020,SimpleHome_XCS7_1002_WHT_Security_Camera,0.021607725486167025,0.074,0.02030576490413591,0.0072715070114446525,0.0252396485841266,0.926
7,false_positive_0p020,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.15,0.0015400924857617558,0.0005190713408839703,0.02862513205423117,0.85
7,false_positive_0p020,Samsung_SNH_1011_N_Webcam,0.03041251975124424,0.098,0.021277178763275173,0.012350989524223123,0.03137236462933982,0.902
8,false_positive_0p001,Danmini_Doorbell,0.00020435325068186532,0.384,0.0003060656568188345,0.00020435325068186532,0.000606319172389986,0.616
8,false_positive_0p001,Ennio_Doorbell,0.0006451950121482159,0.19,0.0006451950121482159,0.000262023564680056,0.0011720808108498352,0.81
8,false_positive_0p001,Ecobee_Thermostat,0.0007774278625536144,0.406,0.0011643757492860373,0.0007774278625536144,0.001914303317860402,0.594
8,false_positive_0p001,Philips_B120N10_Baby_Monitor,0.0009367618628394448,0.08,0.0009081014132155488,0.0001,0.0012011244339814311,0.92
8,false_positive_0p001,Provision_PT_737E_Security_Camera,0.0001644059762524425,0.252,0.00032568990749704533,0.0001644059762524425,0.0007305844114432468,0.748
8,false_positive_0p001,Provision_PT_838_Security_Camera,0.00015449979243554535,0.068,0.0012011244339814311,0.00015449979243554535,0.0018557347573939303,0.9319999999999999
8,false_positive_0p001,SimpleHome_XCS7_1002_WHT_Security_Camera,0.0009663268605244831,0.102,0.0008803178367920126,0.00021745592760409819,0.002101335038241075,0.898
8,false_positive_0p001,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.386,0.0007774278625536144,0.0005190713408839703,0.0015400924857617558,0.614
